id_municipio_publico;codigo_municipio;municipio;uf_codigo;uf_sigla;tipo_informacao;versao_publica
3118;3201704;Conceição do Castelo;32;ES;DERIVADO_PUBLICACAO;v01
3119;3201803;Divino de São Lourenço;32;ES;DERIVADO_PUBLICACAO;v01
3120;3201902;Domingos Martins;32;ES;DERIVADO_PUBLICACAO;v01
3121;3202009;Dores do Rio Preto;32;ES;DERIVADO_PUBLICACAO;v01
3122;3202108;Ecoporanga;32;ES;DERIVADO_PUBLICACAO;v01
3123;3202207;Fundão;32;ES;DERIVADO_PUBLICACAO;v01
3124;3202256;Governador Lindenberg;32;ES;DERIVADO_PUBLICACAO;v01
3125;3202306;Guaçuí;32;ES;DERIVADO_PUBLICACAO;v01
3126;3202405;Guarapari;32;ES;DERIVADO_PUBLICACAO;v01
3127;3202454;Ibatiba;32;ES;DERIVADO_PUBLICACAO;v01
3128;3202504;Ibiraçu;32;ES;DERIVADO_PUBLICACAO;v01
3129;3202553;Ibitirama;32;ES;DERIVADO_PUBLICACAO;v01
3130;3202603;Iconha;32;ES;DERIVADO_PUBLICACAO;v01
3131;3202652;Irupi;32;ES;DERIVADO_PUBLICACAO;v01
3132;3202702;Itaguaçu;32;ES;DERIVADO_PUBLICACAO;v01
3133;3202801;Itapemirim;32;ES;DERIVADO_PUBLICACAO;v01
3134;3202900;Itarana;32;ES;DERIVADO_PUBLICACAO;v01
3135;3203007;Iúna;32;ES;DERIVADO_PUBLICACAO;v01
3136;3203056;Jaguaré;32;ES;DERIVADO_PUBLICACAO;v01
3137;3203106;Jerônimo Monteiro;32;ES;DERIVADO_PUBLICACAO;v01
3138;3203130;João Neiva;32;ES;DERIVADO_PUBLICACAO;v01
3139;3203163;Laranja da Terra;32;ES;DERIVADO_PUBLICACAO;v01
3140;3203205;Linhares;32;ES;DERIVADO_PUBLICACAO;v01
3141;3203304;Mantenópolis;32;ES;DERIVADO_PUBLICACAO;v01
3142;3203320;Marataízes;32;ES;DERIVADO_PUBLICACAO;v01
3143;3203346;Marechal Floriano;32;ES;DERIVADO_PUBLICACAO;v01
3144;3203353;Marilândia;32;ES;DERIVADO_PUBLICACAO;v01
3145;3203403;Mimoso do Sul;32;ES;DERIVADO_PUBLICACAO;v01
3146;3203502;Montanha;32;ES;DERIVADO_PUBLICACAO;v01
3147;3203601;Mucurici;32;ES;DERIVADO_PUBLICACAO;v01
3148;3203700;Muniz Freire;32;ES;DERIVADO_PUBLICACAO;v01
3149;3203809;Muqui;32;ES;DERIVADO_PUBLICACAO;v01
3150;3203908;Nova Venécia;32;ES;DERIVADO_PUBLICACAO;v01
3151;3204005;Pancas;32;ES;DERIVADO_PUBLICACAO;v01
3152;3204054;Pedro Canário;32;ES;DERIVADO_PUBLICACAO;v01
3153;3204104;Pinheiros;32;ES;DERIVADO_PUBLICACAO;v01
3154;3204203;Piúma;32;ES;DERIVADO_PUBLICACAO;v01
3155;3204252;Ponto Belo;32;ES;DERIVADO_PUBLICACAO;v01
3156;3204302;Presidente Kennedy;32;ES;DERIVADO_PUBLICACAO;v01
3157;3204351;Rio Bananal;32;ES;DERIVADO_PUBLICACAO;v01
3158;3204401;Rio Novo do Sul;32;ES;DERIVADO_PUBLICACAO;v01
3159;3204500;Santa Leopoldina;32;ES;DERIVADO_PUBLICACAO;v01
3160;3204559;Santa Maria de Jetibá;32;ES;DERIVADO_PUBLICACAO;v01
3161;3204609;Santa Teresa;32;ES;DERIVADO_PUBLICACAO;v01
3162;3204658;São Domingos do Norte;32;ES;DERIVADO_PUBLICACAO;v01
3163;3204708;São Gabriel da Palha;32;ES;DERIVADO_PUBLICACAO;v01
3164;3204807;São José do Calçado;32;ES;DERIVADO_PUBLICACAO;v01
3165;3204906;São Mateus;32;ES;DERIVADO_PUBLICACAO;v01
3166;3204955;São Roque do Canaã;32;ES;DERIVADO_PUBLICACAO;v01
3167;3205002;Serra;32;ES;DERIVADO_PUBLICACAO;v01
3168;3205010;Sooretama;32;ES;DERIVADO_PUBLICACAO;v01
3169;3205036;Vargem Alta;32;ES;DERIVADO_PUBLICACAO;v01
3170;3205069;Venda Nova do Imigrante;32;ES;DERIVADO_PUBLICACAO;v01
3171;3205101;Viana;32;ES;DERIVADO_PUBLICACAO;v01
3172;3205150;Vila Pavão;32;ES;DERIVADO_PUBLICACAO;v01
3173;3205176;Vila Valério;32;ES;DERIVADO_PUBLICACAO;v01
3174;3205200;Vila Velha;32;ES;DERIVADO_PUBLICACAO;v01
3175;3205309;Vitória;32;ES;DERIVADO_PUBLICACAO;v01
3176;3300100;Angra dos Reis;33;RJ;DERIVADO_PUBLICACAO;v01
3177;3300159;Aperibé;33;RJ;DERIVADO_PUBLICACAO;v01
3178;3300209;Araruama;33;RJ;DERIVADO_PUBLICACAO;v01
3179;3300225;Areal;33;RJ;DERIVADO_PUBLICACAO;v01
3180;3300233;Armação dos Búzios;33;RJ;DERIVADO_PUBLICACAO;v01
3181;3300258;Arraial do Cabo;33;RJ;DERIVADO_PUBLICACAO;v01
3182;3300308;Barra do Piraí;33;RJ;DERIVADO_PUBLICACAO;v01
3183;3300407;Barra Mansa;33;RJ;DERIVADO_PUBLICACAO;v01
3184;3300456;Belford Roxo;33;RJ;DERIVADO_PUBLICACAO;v01
3185;3300506;Bom Jardim;33;RJ;DERIVADO_PUBLICACAO;v01
3186;3300605;Bom Jesus do Itabapoana;33;RJ;DERIVADO_PUBLICACAO;v01
3187;3300704;Cabo Frio;33;RJ;DERIVADO_PUBLICACAO;v01
3188;3300803;Cachoeiras de Macacu;33;RJ;DERIVADO_PUBLICACAO;v01
3189;3300902;Cambuci;33;RJ;DERIVADO_PUBLICACAO;v01
3190;3300936;Carapebus;33;RJ;DERIVADO_PUBLICACAO;v01
3191;3300951;Comendador Levy Gasparian;33;RJ;DERIVADO_PUBLICACAO;v01
3192;3301009;Campos dos Goytacazes;33;RJ;DERIVADO_PUBLICACAO;v01
3193;3301108;Cantagalo;33;RJ;DERIVADO_PUBLICACAO;v01
3194;3301157;Cardoso Moreira;33;RJ;DERIVADO_PUBLICACAO;v01
3195;3301207;Carmo;33;RJ;DERIVADO_PUBLICACAO;v01
3196;3301306;Casimiro de Abreu;33;RJ;DERIVADO_PUBLICACAO;v01
3197;3301405;Conceição de Macabu;33;RJ;DERIVADO_PUBLICACAO;v01
3198;3301504;Cordeiro;33;RJ;DERIVADO_PUBLICACAO;v01
3199;3301603;Duas Barras;33;RJ;DERIVADO_PUBLICACAO;v01
3200;3301702;Duque de Caxias;33;RJ;DERIVADO_PUBLICACAO;v01
3201;3301801;Engenheiro Paulo de Frontin;33;RJ;DERIVADO_PUBLICACAO;v01
3202;3301850;Guapimirim;33;RJ;DERIVADO_PUBLICACAO;v01
3203;3301876;Iguaba Grande;33;RJ;DERIVADO_PUBLICACAO;v01
3204;3301900;Itaboraí;33;RJ;DERIVADO_PUBLICACAO;v01
3205;3302007;Itaguaí;33;RJ;DERIVADO_PUBLICACAO;v01
3206;3302056;Italva;33;RJ;DERIVADO_PUBLICACAO;v01
3207;3302106;Itaocara;33;RJ;DERIVADO_PUBLICACAO;v01
3208;3302205;Itaperuna;33;RJ;DERIVADO_PUBLICACAO;v01
3209;3302254;Itatiaia;33;RJ;DERIVADO_PUBLICACAO;v01
3210;3302270;Japeri;33;RJ;DERIVADO_PUBLICACAO;v01
3211;3302304;Laje do Muriaé;33;RJ;DERIVADO_PUBLICACAO;v01
3212;3302403;Macaé;33;RJ;DERIVADO_PUBLICACAO;v01
3213;3302452;Macuco;33;RJ;DERIVADO_PUBLICACAO;v01
3214;3302502;Magé;33;RJ;DERIVADO_PUBLICACAO;v01
3215;3302601;Mangaratiba;33;RJ;DERIVADO_PUBLICACAO;v01
3216;3302700;Maricá;33;RJ;DERIVADO_PUBLICACAO;v01
3217;3302809;Mendes;33;RJ;DERIVADO_PUBLICACAO;v01
3218;3302858;Mesquita;33;RJ;DERIVADO_PUBLICACAO;v01
3219;3302908;Miguel Pereira;33;RJ;DERIVADO_PUBLICACAO;v01
3220;3303005;Miracema;33;RJ;DERIVADO_PUBLICACAO;v01
3221;3303104;Natividade;33;RJ;DERIVADO_PUBLICACAO;v01
3222;3303203;Nilópolis;33;RJ;DERIVADO_PUBLICACAO;v01
3223;3303302;Niterói;33;RJ;DERIVADO_PUBLICACAO;v01
3224;3303401;Nova Friburgo;33;RJ;DERIVADO_PUBLICACAO;v01
3225;3303500;Nova Iguaçu;33;RJ;DERIVADO_PUBLICACAO;v01
3226;3303609;Paracambi;33;RJ;DERIVADO_PUBLICACAO;v01
3227;3303708;Paraíba do Sul;33;RJ;DERIVADO_PUBLICACAO;v01
3228;3303807;Paraty;33;RJ;DERIVADO_PUBLICACAO;v01
3229;3303856;Paty do Alferes;33;RJ;DERIVADO_PUBLICACAO;v01
3230;3303906;Petrópolis;33;RJ;DERIVADO_PUBLICACAO;v01
3231;3303955;Pinheiral;33;RJ;DERIVADO_PUBLICACAO;v01
3232;3304003;Piraí;33;RJ;DERIVADO_PUBLICACAO;v01
3233;3304102;Porciúncula;33;RJ;DERIVADO_PUBLICACAO;v01
3234;3304110;Porto Real;33;RJ;DERIVADO_PUBLICACAO;v01
3235;3304128;Quatis;33;RJ;DERIVADO_PUBLICACAO;v01
3236;3304144;Queimados;33;RJ;DERIVADO_PUBLICACAO;v01
3237;3304151;Quissamã;33;RJ;DERIVADO_PUBLICACAO;v01
3238;3304201;Resende;33;RJ;DERIVADO_PUBLICACAO;v01
3239;3304300;Rio Bonito;33;RJ;DERIVADO_PUBLICACAO;v01
3240;3304409;Rio Claro;33;RJ;DERIVADO_PUBLICACAO;v01
3241;3304508;Rio das Flores;33;RJ;DERIVADO_PUBLICACAO;v01
3242;3304524;Rio das Ostras;33;RJ;DERIVADO_PUBLICACAO;v01
3243;3304557;Rio de Janeiro;33;RJ;DERIVADO_PUBLICACAO;v01
3244;3304607;Santa Maria Madalena;33;RJ;DERIVADO_PUBLICACAO;v01
3245;3304706;Santo Antônio de Pádua;33;RJ;DERIVADO_PUBLICACAO;v01
3246;3304755;São Francisco de Itabapoana;33;RJ;DERIVADO_PUBLICACAO;v01
3247;3304805;São Fidélis;33;RJ;DERIVADO_PUBLICACAO;v01
3248;3304904;São Gonçalo;33;RJ;DERIVADO_PUBLICACAO;v01
3249;3305000;São João da Barra;33;RJ;DERIVADO_PUBLICACAO;v01
3250;3305109;São João de Meriti;33;RJ;DERIVADO_PUBLICACAO;v01
3251;3305133;São José de Ubá;33;RJ;DERIVADO_PUBLICACAO;v01
3252;3305158;São José do Vale do Rio Preto;33;RJ;DERIVADO_PUBLICACAO;v01
3253;3305208;São Pedro da Aldeia;33;RJ;DERIVADO_PUBLICACAO;v01
3254;3305307;São Sebastião do Alto;33;RJ;DERIVADO_PUBLICACAO;v01
3255;3305406;Sapucaia;33;RJ;DERIVADO_PUBLICACAO;v01
3256;3305505;Saquarema;33;RJ;DERIVADO_PUBLICACAO;v01
3257;3305554;Seropédica;33;RJ;DERIVADO_PUBLICACAO;v01
3258;3305604;Silva Jardim;33;RJ;DERIVADO_PUBLICACAO;v01
3259;3305703;Sumidouro;33;RJ;DERIVADO_PUBLICACAO;v01
3260;3305752;Tanguá;33;RJ;DERIVADO_PUBLICACAO;v01
3261;3305802;Teresópolis;33;RJ;DERIVADO_PUBLICACAO;v01
3262;3305901;Trajano de Moraes;33;RJ;DERIVADO_PUBLICACAO;v01
3263;3306008;Três Rios;33;RJ;DERIVADO_PUBLICACAO;v01
3264;3306107;Valença;33;RJ;DERIVADO_PUBLICACAO;v01
3265;3306156;Varre-Sai;33;RJ;DERIVADO_PUBLICACAO;v01
3266;3306206;Vassouras;33;RJ;DERIVADO_PUBLICACAO;v01
3267;3306305;Volta Redonda;33;RJ;DERIVADO_PUBLICACAO;v01
3268;3500105;Adamantina;35;SP;DERIVADO_PUBLICACAO;v01
3269;3500204;Adolfo;35;SP;DERIVADO_PUBLICACAO;v01
3270;3500303;Aguaí;35;SP;DERIVADO_PUBLICACAO;v01
3271;3500402;Águas da Prata;35;SP;DERIVADO_PUBLICACAO;v01
3272;3500501;Águas de Lindóia;35;SP;DERIVADO_PUBLICACAO;v01
3273;3500550;Águas de Santa Bárbara;35;SP;DERIVADO_PUBLICACAO;v01
3274;3500600;Águas de São Pedro;35;SP;DERIVADO_PUBLICACAO;v01
3275;3500709;Agudos;35;SP;DERIVADO_PUBLICACAO;v01
3276;3500758;Alambari;35;SP;DERIVADO_PUBLICACAO;v01
3277;3500808;Alfredo Marcondes;35;SP;DERIVADO_PUBLICACAO;v01
3278;3500907;Altair;35;SP;DERIVADO_PUBLICACAO;v01
3279;3501004;Altinópolis;35;SP;DERIVADO_PUBLICACAO;v01
3280;3501103;Alto Alegre;35;SP;DERIVADO_PUBLICACAO;v01
3281;3501152;Alumínio;35;SP;DERIVADO_PUBLICACAO;v01
3282;3501202;Álvares Florence;35;SP;DERIVADO_PUBLICACAO;v01
3283;3501301;Álvares Machado;35;SP;DERIVADO_PUBLICACAO;v01
3284;3501400;Álvaro de Carvalho;35;SP;DERIVADO_PUBLICACAO;v01
3285;3501509;Alvinlândia;35;SP;DERIVADO_PUBLICACAO;v01
3286;3501608;Americana;35;SP;DERIVADO_PUBLICACAO;v01
3287;3501707;Américo Brasiliense;35;SP;DERIVADO_PUBLICACAO;v01
3288;3501806;Américo de Campos;35;SP;DERIVADO_PUBLICACAO;v01
3289;3501905;Amparo;35;SP;DERIVADO_PUBLICACAO;v01
3290;3502002;Analândia;35;SP;DERIVADO_PUBLICACAO;v01
3291;3502101;Andradina;35;SP;DERIVADO_PUBLICACAO;v01
3292;3502200;Angatuba;35;SP;DERIVADO_PUBLICACAO;v01
3293;3502309;Anhembi;35;SP;DERIVADO_PUBLICACAO;v01
3294;3502408;Anhumas;35;SP;DERIVADO_PUBLICACAO;v01
3295;3502507;Aparecida;35;SP;DERIVADO_PUBLICACAO;v01
3296;3502606;Aparecida d'Oeste;35;SP;DERIVADO_PUBLICACAO;v01
3297;3502705;Apiaí;35;SP;DERIVADO_PUBLICACAO;v01
3298;3502754;Araçariguama;35;SP;DERIVADO_PUBLICACAO;v01
3299;3502804;Araçatuba;35;SP;DERIVADO_PUBLICACAO;v01
3300;3502903;Araçoiaba da Serra;35;SP;DERIVADO_PUBLICACAO;v01
3301;3503000;Aramina;35;SP;DERIVADO_PUBLICACAO;v01
3302;3503109;Arandu;35;SP;DERIVADO_PUBLICACAO;v01
3303;3503158;Arapeí;35;SP;DERIVADO_PUBLICACAO;v01
3304;3503208;Araraquara;35;SP;DERIVADO_PUBLICACAO;v01
3305;3503307;Araras;35;SP;DERIVADO_PUBLICACAO;v01
3306;3503356;Arco-Íris;35;SP;DERIVADO_PUBLICACAO;v01
3307;3503406;Arealva;35;SP;DERIVADO_PUBLICACAO;v01
3308;3503505;Areias;35;SP;DERIVADO_PUBLICACAO;v01
3309;3503604;Areiópolis;35;SP;DERIVADO_PUBLICACAO;v01
3310;3503703;Ariranha;35;SP;DERIVADO_PUBLICACAO;v01
3311;3503802;Artur Nogueira;35;SP;DERIVADO_PUBLICACAO;v01
3312;3503901;Arujá;35;SP;DERIVADO_PUBLICACAO;v01
3313;3503950;Aspásia;35;SP;DERIVADO_PUBLICACAO;v01
3314;3504008;Assis;35;SP;DERIVADO_PUBLICACAO;v01
3315;3504107;Atibaia;35;SP;DERIVADO_PUBLICACAO;v01
3316;3504206;Auriflama;35;SP;DERIVADO_PUBLICACAO;v01
3317;3504305;Avaí;35;SP;DERIVADO_PUBLICACAO;v01
3318;3504404;Avanhandava;35;SP;DERIVADO_PUBLICACAO;v01
3319;3504503;Avaré;35;SP;DERIVADO_PUBLICACAO;v01
3320;3504602;Bady Bassitt;35;SP;DERIVADO_PUBLICACAO;v01
3321;3504701;Balbinos;35;SP;DERIVADO_PUBLICACAO;v01
3322;3504800;Bálsamo;35;SP;DERIVADO_PUBLICACAO;v01
3323;3504909;Bananal;35;SP;DERIVADO_PUBLICACAO;v01
3324;3505005;Barão de Antonina;35;SP;DERIVADO_PUBLICACAO;v01
3325;3505104;Barbosa;35;SP;DERIVADO_PUBLICACAO;v01
3326;3505203;Bariri;35;SP;DERIVADO_PUBLICACAO;v01
3327;3505302;Barra Bonita;35;SP;DERIVADO_PUBLICACAO;v01
3328;3505351;Barra do Chapéu;35;SP;DERIVADO_PUBLICACAO;v01
3329;3505401;Barra do Turvo;35;SP;DERIVADO_PUBLICACAO;v01
3330;3505500;Barretos;35;SP;DERIVADO_PUBLICACAO;v01
3331;3505609;Barrinha;35;SP;DERIVADO_PUBLICACAO;v01
3332;3505708;Barueri;35;SP;DERIVADO_PUBLICACAO;v01
3333;3505807;Bastos;35;SP;DERIVADO_PUBLICACAO;v01
3334;3505906;Batatais;35;SP;DERIVADO_PUBLICACAO;v01
3335;3506003;Bauru;35;SP;DERIVADO_PUBLICACAO;v01
3336;3506102;Bebedouro;35;SP;DERIVADO_PUBLICACAO;v01
3337;3506201;Bento de Abreu;35;SP;DERIVADO_PUBLICACAO;v01
3338;3506300;Bernardino de Campos;35;SP;DERIVADO_PUBLICACAO;v01
3339;3506359;Bertioga;35;SP;DERIVADO_PUBLICACAO;v01
3340;3506409;Bilac;35;SP;DERIVADO_PUBLICACAO;v01
3341;3506508;Birigui;35;SP;DERIVADO_PUBLICACAO;v01
3342;3506607;Biritiba Mirim;35;SP;DERIVADO_PUBLICACAO;v01
3343;3506706;Boa Esperança do Sul;35;SP;DERIVADO_PUBLICACAO;v01
3344;3506805;Bocaina;35;SP;DERIVADO_PUBLICACAO;v01
3345;3506904;Bofete;35;SP;DERIVADO_PUBLICACAO;v01
3346;3507001;Boituva;35;SP;DERIVADO_PUBLICACAO;v01
3347;3507100;Bom Jesus dos Perdões;35;SP;DERIVADO_PUBLICACAO;v01
3348;3507159;Bom Sucesso de Itararé;35;SP;DERIVADO_PUBLICACAO;v01
3349;3507209;Borá;35;SP;DERIVADO_PUBLICACAO;v01
3350;3507308;Boracéia;35;SP;DERIVADO_PUBLICACAO;v01
3351;3507407;Borborema;35;SP;DERIVADO_PUBLICACAO;v01
3352;3507456;Borebi;35;SP;DERIVADO_PUBLICACAO;v01
3353;3507506;Botucatu;35;SP;DERIVADO_PUBLICACAO;v01
3354;3507605;Bragança Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3355;3507704;Braúna;35;SP;DERIVADO_PUBLICACAO;v01
3356;3507753;Brejo Alegre;35;SP;DERIVADO_PUBLICACAO;v01
3357;3507803;Brodowski;35;SP;DERIVADO_PUBLICACAO;v01
3358;3507902;Brotas;35;SP;DERIVADO_PUBLICACAO;v01
3359;3508009;Buri;35;SP;DERIVADO_PUBLICACAO;v01
3360;3508108;Buritama;35;SP;DERIVADO_PUBLICACAO;v01
3361;3508207;Buritizal;35;SP;DERIVADO_PUBLICACAO;v01
3362;3508306;Cabrália Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3363;3508405;Cabreúva;35;SP;DERIVADO_PUBLICACAO;v01
3364;3508504;Caçapava;35;SP;DERIVADO_PUBLICACAO;v01
3365;3508603;Cachoeira Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3366;3508702;Caconde;35;SP;DERIVADO_PUBLICACAO;v01
3367;3508801;Cafelândia;35;SP;DERIVADO_PUBLICACAO;v01
3368;3508900;Caiabu;35;SP;DERIVADO_PUBLICACAO;v01
3369;3509007;Caieiras;35;SP;DERIVADO_PUBLICACAO;v01
3370;3509106;Caiuá;35;SP;DERIVADO_PUBLICACAO;v01
3371;3509205;Cajamar;35;SP;DERIVADO_PUBLICACAO;v01
3372;3509254;Cajati;35;SP;DERIVADO_PUBLICACAO;v01
3373;3509304;Cajobi;35;SP;DERIVADO_PUBLICACAO;v01
3374;3509403;Cajuru;35;SP;DERIVADO_PUBLICACAO;v01
3375;3509452;Campina do Monte Alegre;35;SP;DERIVADO_PUBLICACAO;v01
3376;3509502;Campinas;35;SP;DERIVADO_PUBLICACAO;v01
3377;3509601;Campo Limpo Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3378;3509700;Campos do Jordão;35;SP;DERIVADO_PUBLICACAO;v01
3379;3509809;Campos Novos Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3380;3509908;Cananéia;35;SP;DERIVADO_PUBLICACAO;v01
3381;3509957;Canas;35;SP;DERIVADO_PUBLICACAO;v01
3382;3510005;Cândido Mota;35;SP;DERIVADO_PUBLICACAO;v01
3383;3510104;Cândido Rodrigues;35;SP;DERIVADO_PUBLICACAO;v01
3384;3510153;Canitar;35;SP;DERIVADO_PUBLICACAO;v01
3385;3510203;Capão Bonito;35;SP;DERIVADO_PUBLICACAO;v01
3386;3510302;Capela do Alto;35;SP;DERIVADO_PUBLICACAO;v01
3387;3510401;Capivari;35;SP;DERIVADO_PUBLICACAO;v01
3388;3510500;Caraguatatuba;35;SP;DERIVADO_PUBLICACAO;v01
3389;3510609;Carapicuíba;35;SP;DERIVADO_PUBLICACAO;v01
3390;3510708;Cardoso;35;SP;DERIVADO_PUBLICACAO;v01
3391;3510807;Casa Branca;35;SP;DERIVADO_PUBLICACAO;v01
3392;3510906;Cássia dos Coqueiros;35;SP;DERIVADO_PUBLICACAO;v01
3393;3511003;Castilho;35;SP;DERIVADO_PUBLICACAO;v01
3394;3511102;Catanduva;35;SP;DERIVADO_PUBLICACAO;v01
3395;3511201;Catiguá;35;SP;DERIVADO_PUBLICACAO;v01
3396;3511300;Cedral;35;SP;DERIVADO_PUBLICACAO;v01
3397;3511409;Cerqueira César;35;SP;DERIVADO_PUBLICACAO;v01
3398;3511508;Cerquilho;35;SP;DERIVADO_PUBLICACAO;v01
3399;3511607;Cesário Lange;35;SP;DERIVADO_PUBLICACAO;v01
3400;3511706;Charqueada;35;SP;DERIVADO_PUBLICACAO;v01
3401;3511904;Clementina;35;SP;DERIVADO_PUBLICACAO;v01
3402;3512001;Colina;35;SP;DERIVADO_PUBLICACAO;v01
3403;3512100;Colômbia;35;SP;DERIVADO_PUBLICACAO;v01
3404;3512209;Conchal;35;SP;DERIVADO_PUBLICACAO;v01
3405;3512308;Conchas;35;SP;DERIVADO_PUBLICACAO;v01
3406;3512407;Cordeirópolis;35;SP;DERIVADO_PUBLICACAO;v01
3407;3512506;Coroados;35;SP;DERIVADO_PUBLICACAO;v01
3408;3512605;Coronel Macedo;35;SP;DERIVADO_PUBLICACAO;v01
3409;3512704;Corumbataí;35;SP;DERIVADO_PUBLICACAO;v01
3410;3512803;Cosmópolis;35;SP;DERIVADO_PUBLICACAO;v01
3411;3512902;Cosmorama;35;SP;DERIVADO_PUBLICACAO;v01
3412;3513009;Cotia;35;SP;DERIVADO_PUBLICACAO;v01
3413;3513108;Cravinhos;35;SP;DERIVADO_PUBLICACAO;v01
3414;3513207;Cristais Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3415;3513306;Cruzália;35;SP;DERIVADO_PUBLICACAO;v01
3416;3513405;Cruzeiro;35;SP;DERIVADO_PUBLICACAO;v01
3417;3513504;Cubatão;35;SP;DERIVADO_PUBLICACAO;v01
3418;3513603;Cunha;35;SP;DERIVADO_PUBLICACAO;v01
3419;3513702;Descalvado;35;SP;DERIVADO_PUBLICACAO;v01
3420;3513801;Diadema;35;SP;DERIVADO_PUBLICACAO;v01
3421;3513850;Dirce Reis;35;SP;DERIVADO_PUBLICACAO;v01
3422;3513900;Divinolândia;35;SP;DERIVADO_PUBLICACAO;v01
3423;3514007;Dobrada;35;SP;DERIVADO_PUBLICACAO;v01
3424;3514106;Dois Córregos;35;SP;DERIVADO_PUBLICACAO;v01
3425;3514205;Dolcinópolis;35;SP;DERIVADO_PUBLICACAO;v01
3426;3514304;Dourado;35;SP;DERIVADO_PUBLICACAO;v01
3427;3514403;Dracena;35;SP;DERIVADO_PUBLICACAO;v01
3428;3514502;Duartina;35;SP;DERIVADO_PUBLICACAO;v01
3429;3514601;Dumont;35;SP;DERIVADO_PUBLICACAO;v01
3430;3514700;Echaporã;35;SP;DERIVADO_PUBLICACAO;v01
3431;3514809;Eldorado;35;SP;DERIVADO_PUBLICACAO;v01
3432;3514908;Elias Fausto;35;SP;DERIVADO_PUBLICACAO;v01
3433;3514924;Elisiário;35;SP;DERIVADO_PUBLICACAO;v01
3434;3514957;Embaúba;35;SP;DERIVADO_PUBLICACAO;v01
3435;3515004;Embu das Artes;35;SP;DERIVADO_PUBLICACAO;v01
3436;3515103;Embu-Guaçu;35;SP;DERIVADO_PUBLICACAO;v01
3437;3515129;Emilianópolis;35;SP;DERIVADO_PUBLICACAO;v01
3438;3515152;Engenheiro Coelho;35;SP;DERIVADO_PUBLICACAO;v01
3439;3515186;Espírito Santo do Pinhal;35;SP;DERIVADO_PUBLICACAO;v01
3440;3515194;Espírito Santo do Turvo;35;SP;DERIVADO_PUBLICACAO;v01
3441;3515202;Estrela d'Oeste;35;SP;DERIVADO_PUBLICACAO;v01
3442;3515301;Estrela do Norte;35;SP;DERIVADO_PUBLICACAO;v01
3443;3515350;Euclides da Cunha Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3444;3515400;Fartura;35;SP;DERIVADO_PUBLICACAO;v01
3445;3515509;Fernandópolis;35;SP;DERIVADO_PUBLICACAO;v01
3446;3515608;Fernando Prestes;35;SP;DERIVADO_PUBLICACAO;v01
3447;3515657;Fernão;35;SP;DERIVADO_PUBLICACAO;v01
3448;3515707;Ferraz de Vasconcelos;35;SP;DERIVADO_PUBLICACAO;v01
3449;3515806;Flora Rica;35;SP;DERIVADO_PUBLICACAO;v01
3450;3515905;Floreal;35;SP;DERIVADO_PUBLICACAO;v01
3451;3516002;Flórida Paulista;35;SP;DERIVADO_PUBLICACAO;v01
3452;3516101;Florínea;35;SP;DERIVADO_PUBLICACAO;v01
3453;3516200;Franca;35;SP;DERIVADO_PUBLICACAO;v01
3454;3516309;Francisco Morato;35;SP;DERIVADO_PUBLICACAO;v01
3455;3516408;Franco da Rocha;35;SP;DERIVADO_PUBLICACAO;v01
3456;3516507;Gabriel Monteiro;35;SP;DERIVADO_PUBLICACAO;v01
3457;3516606;Gália;35;SP;DERIVADO_PUBLICACAO;v01
3458;3516705;Garça;35;SP;DERIVADO_PUBLICACAO;v01
3459;3516804;Gastão Vidigal;35;SP;DERIVADO_PUBLICACAO;v01
3460;3516853;Gavião Peixoto;35;SP;DERIVADO_PUBLICACAO;v01
3461;3516903;General Salgado;35;SP;DERIVADO_PUBLICACAO;v01
3462;3517000;Getulina;35;SP;DERIVADO_PUBLICACAO;v01
3463;3517109;Glicério;35;SP;DERIVADO_PUBLICACAO;v01
3464;3517208;Guaiçara;35;SP;DERIVADO_PUBLICACAO;v01
3465;3517307;Guaimbê;35;SP;DERIVADO_PUBLICACAO;v01
3466;3517406;Guaíra;35;SP;DERIVADO_PUBLICACAO;v01
3467;3517505;Guapiaçu;35;SP;DERIVADO_PUBLICACAO;v01
3468;3517604;Guapiara;35;SP;DERIVADO_PUBLICACAO;v01
3469;3517703;Guará;35;SP;DERIVADO_PUBLICACAO;v01
3470;3517802;Guaraçaí;35;SP;DERIVADO_PUBLICACAO;v01
3471;3517901;Guaraci;35;SP;DERIVADO_PUBLICACAO;v01
3472;3518008;Guarani d'Oeste;35;SP;DERIVADO_PUBLICACAO;v01
3473;3518107;Guarantã;35;SP;DERIVADO_PUBLICACAO;v01
3474;3518206;Guararapes;35;SP;DERIVADO_PUBLICACAO;v01
3475;3518305;Guararema;35;SP;DERIVADO_PUBLICACAO;v01
3476;3518404;Guaratinguetá;35;SP;DERIVADO_PUBLICACAO;v01
3477;3518503;Guareí;35;SP;DERIVADO_PUBLICACAO;v01
3478;3518602;Guariba;35;SP;DERIVADO_PUBLICACAO;v01
